Ьрђх№шры;;;;Ъ№рђъшщ ђхъёђ ьрђх№шрыр;;;;;Ч-ф;Шьџ 1
бъыф;ТФт;Ю;ФюъѓьЬђ№;;Яюч.;Ф/я№ютюфъш;Ъюы-тю т ХШ ттюфр;ХШТ;;
;;;;;;;;;;
3697643/;;;;MPL CLIP, яюфњхь 0 ьь, ё/т  173L8100;;;;;1100;жхэђ№.ёъырф-дшх№р
1100;643;;4900262493;;50;22.01.2015;-1000;ив;;
1100;643;;4900262124;;198;21.01.2015;-18000;ив;;
1100;643;;4900261127;;230;20.01.2015;-1000;ив;;
1100;643;;4900261348;;68;20.01.2015;-1500;ив;;
1100;643;;4900261115;;84;20.01.2015;-500;ив;;
1100;643;;4900261059;;65;19.01.2015;-1000;ив;;
1100;643;;4900260445;;199;16.01.2015;-6500;ив;;
1100;643;;4900260427;;145;16.01.2015;-2000;ив;;
1100;643;;4900260438;;4;16.01.2015;-500;ив;;
1100;643;;4900259030;;58;14.01.2015;-1000;ив;;
1100;643;;4900259039;;110;14.01.2015;-4500;ив;;
1100;643;;4900259046;;185;14.01.2015;-16000;ив;;
1100;644;;4900258241;;260;13.01.2015;500;ив;;
1100;643;;4900258223;;260;13.01.2015;-500;ив;;
1100;643;;4900258449;;217;13.01.2015;-1000;ив;;
1100;644;;4900258279;;260;13.01.2015;500;ив;;
1100;643;;4900258084;;183;12.01.2015;-2000;ив;;
1100;643;;4900258246;;260;12.01.2015;-500;ив;;
1100;643;;4900258420;;260;12.01.2015;-500;ив;;
1100;643;;4900258084;;182;12.01.2015;-1000;ив;;
1100;101;;5000015691;;150;29.12.2014;36 000;ив;;
1100;643;;4900254942;;102;26.12.2014;-4000;ив;;
1100;643;;4900254470;;179;26.12.2014;-7000;ив;;
1100;643;;4900254158;;80;25.12.2014;-3000;ив;;
1100;643;;4900253698;;60;25.12.2014;-3000;ив;;
1100;643;;4900254149;;106;25.12.2014;-14000;ив;;
1100;101;;5000015513;;84;24.12.2014;27 000;ив;;
1100;643;;4900252676;;207;24.12.2014;-5500;ив;;
1100;644;;4900252669;;207;23.12.2014;5 500;ив;;
1100;643;;4900252630;;207;23.12.2014;-5500;ив;;
1100;643;;4900252284;;61;23.12.2014;-2500;ив;;
1100;643;;4900251570;;144;22.12.2014;-1500;ив;;
1100;643;;4900251542;;30;22.12.2014;-500;ив;;
1100;643;;4900250146;;45;19.12.2014;-1000;ив;;
1100;643;;4900250171;;196;19.12.2014;-500;ив;;
1100;643;;4900250171;;197;19.12.2014;-9500;ив;;
1100;643;;4900249565;;100;18.12.2014;-3000;ив;;
1100;643;;4900249562;;46;18.12.2014;-500;ив;;
1100;643;;4900248800;;115;17.12.2014;-20000;ив;;
1100;643;;4900248719;;153;17.12.2014;-500;ив;;
1100;643;;4900248684;;128;17.12.2014;-4000;ив;;
1100;643;;4900247808;;93;16.12.2014;-5000;ив;;
1100;101;;5000015128;;36;15.12.2014;51 500;ив;;
1100;643;;4900246945;;115;15.12.2014;-500;ив;;
1100;643;;4900246163;;221;12.12.2014;-7000;ив;;
1100;643;;4900245306;;146;11.12.2014;-2000;ив;;
1100;101;;5000015004;;52;11.12.2014;42 000;ив;;
1100;643;;4900244393;;222;10.12.2014;-12500;ив;;
1100;643;;4900243833;;7;09.12.2014;-500;ив;;
1100;643;;4900243827;;74;09.12.2014;-3000;ив;;
1100;643;;4900242728;;10;08.12.2014;-2000;ив;;
1100;643;;4900242738;;50;08.12.2014;-1000;ив;;
1100;643;;4900242927;;5;08.12.2014;-500;ив;;
1100;643;;4900242932;;2;08.12.2014;-4000;ив;;
1100;643;;4900243272;;305;08.12.2014;-500;ив;;
1100;643;;4900243271;;165;08.12.2014;-3000;ив;;
1100;643;;4900242867;;48;08.12.2014;-4000;ив;;
1100;643;;4900242867;;49;08.12.2014;-3000;ив;;
1100;643;;4900242882;;8;08.12.2014;-1000;ив;;
1100;643;;4900242354;;193;05.12.2014;-8000;ив;;
1100;643;;4900241853;;1;05.12.2014;-4000;ив;;
1100;643;;4900241724;;2;04.12.2014;-500;ив;;
1100;101;;5000014806;;89;04.12.2014;30 000;ив;;
1100;643;;4900241718;;3;04.12.2014;-4500;ив;;
1100;101;;5000014749;;71;03.12.2014;24 000;ив;;
1100;643;;4900236236;;36;24.11.2014;-500;ив;;
1100;643;;4900236247;;200;24.11.2014;-500;ив;;
1100;643;;4900236244;;102;24.11.2014;-1000;ив;;
1100;643;;4900235697;;225;21.11.2014;-7000;ив;;
1100;643;;4900235058;;84;20.11.2014;-1000;ив;;
1100;643;;4900235073;;93;20.11.2014;-9000;ив;;
1100;643;;4900235076;;6;20.11.2014;-2000;ив;;
1100;643;;4900235075;;8;20.11.2014;-1000;ив;;
1100;643;;4900235075;;7;20.11.2014;-5000;ив;;
1100;643;;4900235070;;72;20.11.2014;-4500;ив;;
1100;643;;4900234229;;76;19.11.2014;-500;ив;;
1100;643;;4900234215;;101;19.11.2014;-2500;ив;;
1100;643;;4900233122;;105;18.11.2014;-3500;ив;;
1100;643;;4900232790;;131;17.11.2014;-500;ив;;
1100;101;;5000014320;;60;17.11.2014;12 000;ив;;
1100;643;;4900232554;;9;17.11.2014;-500;ив;;
1100;643;;4900232840;;136;17.11.2014;-1000;ив;;
1100;643;;4900232128;;253;14.11.2014;-9000;ив;;
1100;643;;4900231477;;153;13.11.2014;-2500;ив;;
1100;643;;4900230912;;257;12.11.2014;-5000;ив;;
1100;643;;4900230912;;258;12.11.2014;-12000;ив;;
1100;643;;4900230069;;84;11.11.2014;-2000;ив;;
1100;101;;5000014006;;54;11.11.2014;51 500;ив;;
1100;643;;4900229599;;134;10.11.2014;-500;ив;;
1100;643;;4900229106;;46;10.11.2014;-500;ив;;
1100;643;;4900229520;;24;10.11.2014;-500;ив;;
1100;643;;4900228949;;209;07.11.2014;-6500;ив;;
1100;643;;4900228707;;4;07.11.2014;-500;ив;;
1100;643;;4900228949;;208;07.11.2014;-500;ив;;
1100;643;;4900228312;;54;06.11.2014;-2000;ив;;
1100;643;;4900227610;;109;05.11.2014;-1500;ив;;
1100;643;;4900226672;;138;31.10.2014;-7000;ив;;
1100;101;;5000013800;;75;31.10.2014;15 000;ив;;
1100;643;;4900225760;;41;30.10.2014;-1500;ив;;
1100;643;;4900226130;;131;30.10.2014;-6000;ив;;
1100;643;;4900225802;;313;30.10.2014;-16000;ив;;
1100;643;;4900224702;;121;28.10.2014;-1000;ив;;
1100;643;;4900224702;;122;28.10.2014;-2500;ив;;
1100;101;;5000013652;;73;27.10.2014;37 500;ив;;
1100;643;;4900224315;;17;27.10.2014;-1000;ив;;
1100;643;;4900224319;;131;27.10.2014;-1500;ив;;
1100;643;;4900223650;;174;24.10.2014;-6000;ив;;
1100;101;;5000013586;;93;24.10.2014;10 000;ив;;
1100;643;;4900223728;;59;24.10.2014;-500;ив;;
1100;643;;4900222183;;44;22.10.2014;-1000;ив;;
1100;643;;4900221857;;142;21.10.2014;-4500;ив;;
1100;643;;4900221377;;115;20.10.2014;-2000;ив;;
1100;643;;4900220891;;196;17.10.2014;-7000;ив;;
1100;643;;4900220891;;195;17.10.2014;-3000;ив;;
1100;643;;4900220360;;70;16.10.2014;-2500;ив;;
1100;643;;4900220366;;20;16.10.2014;-500;ив;;
1100;643;;4900220375;;63;16.10.2014;-500;ив;;
1100;643;;4900219852;;242;15.10.2014;-13000;ив;;
1100;101;;5000013370;;33;14.10.2014;14 500;ив;;
1100;101;;5000013353;;137;14.10.2014;19 500;ив;;
1100;643;;4900216898;;43;08.10.2014;-500;ив;;
1100;643;;4900216527;;113;07.10.2014;-2500;ив;;
1100;643;;4900215976;;114;06.10.2014;-500;ив;;
1100;643;;4900215920;;90;06.10.2014;-1000;ив;;
1100;643;;4900215554;;164;03.10.2014;-3500;ив;;
1100;643;;4900214973;;12;02.10.2014;-500;ив;;
1100;643;;4900214970;;22;02.10.2014;-500;ив;;
1100;643;;4900214976;;161;02.10.2014;-1500;ив;;
1100;643;;4900214554;;319;01.10.2014;-15000;ив;;
1100;643;;4900214554;;318;01.10.2014;-5000;ив;;
1100;643;;4900213340;;115;29.09.2014;-1000;ив;;
1100;643;;4900213343;;70;29.09.2014;-500;ив;;
1100;643;;4900213344;;25;29.09.2014;-500;ив;;
1100;643;;4900212641;;36;26.09.2014;-500;ив;;
1100;643;;4900212572;;167;26.09.2014;-8000;ив;;
1100;643;;4900212042;;130;25.09.2014;-4500;ив;;
1100;643;;4900212007;;51;25.09.2014;-500;ив;;
1100;643;;4900211665;;60;24.09.2014;-500;ив;;
1100;643;;4900211256;;3;24.09.2014;-2000;ив;;
1100;643;;4900211674;;100;24.09.2014;-3000;ив;;
1100;643;;4900210649;;112;23.09.2014;-500;ив;;
1100;643;;4900210649;;113;23.09.2014;-500;ив;;
1100;643;;4900211101;;121;23.09.2014;-9500;ив;;
1100;101;;5000012797;;96;19.09.2014;25 500;ив;;
1100;643;;4900209777;;178;19.09.2014;-5500;ив;;
1100;101;;5000012756;;13;18.09.2014;36 000;ив;;
1100;643;;4900209213;;61;18.09.2014;-500;ив;;
1100;643;;4900209223;;86;18.09.2014;-3500;ив;;
1100;643;;4900208804;;172;17.09.2014;-11000;ив;;
1100;643;;4900207888;;5;16.09.2014;-6500;ив;;
1100;643;;4900208185;;158;16.09.2014;-5000;ив;;
1100;643;;4900207773;;94;15.09.2014;-500;ив;;
1100;643;;4900207513;;3;15.09.2014;-3000;ив;;
1100;101;;5000012635;;11;10.09.2014;36 000;ив;;
1100;643;;4900204200;;181;05.09.2014;-4000;ив;;
1100;643;;4900203623;;48;04.09.2014;-500;ив;;
1100;643;;4900203639;;74;04.09.2014;-2000;ив;;
1100;643;;4900203145;;257;03.09.2014;-10000;ив;;
1100;643;;4900202388;;73;02.09.2014;-1000;ив;;
1100;643;;4900202126;;67;01.09.2014;-1000;ив;;
1100;643;;4900201350;;190;29.08.2014;-8500;ив;;
1100;643;;4900200874;;26;28.08.2014;-1000;ив;;
1100;643;;4900200765;;64;28.08.2014;-2500;ив;;
1100;643;;4900200775;;39;28.08.2014;-1000;ив;;
1100;643;;4900200417;;35;27.08.2014;-500;ив;;
1100;643;;4900200412;;111;27.08.2014;-3000;ив;;
1100;643;;4900200417;;36;27.08.2014;-5500;ив;;
1100;643;;4900199822;;90;26.08.2014;-1500;ив;;
1100;643;;4900199403;;87;25.08.2014;-500;ив;;
1100;643;;4900199214;;89;25.08.2014;-500;ив;;
1100;643;;4900198807;;137;22.08.2014;-6500;ив;;
1100;643;;4900198174;;144;21.08.2014;-1000;ив;;
1100;643;;4900197693;;243;20.08.2014;-15000;ив;;
1100;643;;4900197139;;139;19.08.2014;-2500;ив;;
1100;643;;4900196635;;122;19.08.2014;-1500;ив;;
1100;643;;4900196156;;173;18.08.2014;-3000;ив;;
1100;643;;4900196156;;174;18.08.2014;-3500;ив;;
1100;643;;4900194263;;97;12.08.2014;-2000;ив;;
1100;643;;4900194270;;86;12.08.2014;-500;ив;;
1100;643;;4900194282;;68;12.08.2014;-500;ив;;
1100;643;;4900194294;;109;12.08.2014;-2000;ив;;
1100;643;;4900194313;;58;12.08.2014;-3000;ив;;
1100;101;;5000011778;;10;11.08.2014;37 000;ив;;
1100;643;;4900193296;;164;08.08.2014;-4500;ив;;
1100;643;;4900192664;;81;07.08.2014;-3000;ив;;
1100;643;;4900192654;;65;07.08.2014;-1500;ив;;
1100;643;;4900192148;;280;06.08.2014;-500;ив;;
1100;643;;4900192148;;281;06.08.2014;-17000;ив;;
1100;643;;4900191202;;102;05.08.2014;-1000;ив;;
1100;643;;4900191195;;272;05.08.2014;-500;ив;;
1100;643;;4900191365;;91;05.08.2014;-1500;ив;;
1100;643;;4900190325;;190;01.08.2014;-6500;ив;;
1100;101;;5000011626;;28;01.08.2014;36 000;ив;;
1100;643;;4900189552;;45;31.07.2014;-1500;ив;;
1100;643;;4900189122;;111;30.07.2014;-2000;ив;;
1100;643;;4900188578;;169;29.07.2014;-3000;ив;;
1100;643;;4900188190;;91;28.07.2014;-500;ив;;
1100;643;;4900187791;;181;25.07.2014;-8000;ив;;
1100;643;;4900187846;;22;25.07.2014;-500;ив;;
1100;643;;4900187243;;69;24.07.2014;-500;ив;;
1100;643;;4900187250;;114;24.07.2014;-3000;ив;;
1100;643;;4900186669;;255;23.07.2014;-8000;ив;;
1100;643;;4900186669;;256;23.07.2014;-7000;ив;;
1100;643;;4900185946;;182;22.07.2014;-2000;ив;;
1100;101;;5000011381;;56;22.07.2014;37 000;ив;;
1100;643;;4900185519;;117;21.07.2014;-1000;ив;;
1100;643;;4900185510;;53;21.07.2014;-1000;ив;;
1100;643;;4900185506;;106;21.07.2014;-500;ив;;
1100;643;;4900184648;;35;18.07.2014;-1000;ив;;
1100;643;;4900184639;;158;18.07.2014;-6000;ив;;
1100;643;;4900184426;;50;17.07.2014;-500;ив;;
1100;643;;4900184394;;79;17.07.2014;-5000;ив;;
1100;101;;5000011269;;16;16.07.2014;36 000;ив;;
1100;643;;4900184005;;178;16.07.2014;-8000;ив;;
1100;643;;4900184020;;111;16.07.2014;-2000;ив;;
1100;643;;4900182955;;1;15.07.2014;-5000;ив;;
1100;643;;4900183324;;91;15.07.2014;-1000;ив;;
1100;643;;4900183324;;90;15.07.2014;-2000;ив;;
1100;643;;4900182895;;133;14.07.2014;-500;ив;;
1100;643;;4900182889;;102;14.07.2014;-2500;ив;;
1100;101;;5000011119;;31;11.07.2014;36 000;ив;;
1100;643;;4900181993;;1;11.07.2014;-7000;ив;;
1100;643;;4900181900;;2;10.07.2014;-19000;ив;;
1100;101;;5000011054;;42;09.07.2014;36 000;ив;;
1100;643;;4900179591;;156;04.07.2014;-1500;ив;;
1100;643;;4900179698;;66;04.07.2014;-500;ив;;
1100;643;;4900179262;;126;03.07.2014;-1500;ив;;
1100;643;;4900178577;;77;02.07.2014;-500;ив;;
1100;643;;4900178297;;107;01.07.2014;-2000;ив;;
1100;643;;4900177761;;127;30.06.2014;-1000;ив;;
1100;643;;4900177728;;2;30.06.2014;-500;ив;;
1100;643;;4900177754;;128;30.06.2014;-500;ив;;
1100;101;;5000010849;;25;27.06.2014;8 000;ив;;
1100;643;;4900177295;;135;27.06.2014;-1000;ив;;
1100;643;;4900176675;;62;26.06.2014;-500;ив;;
1100;643;;4900176667;;119;26.06.2014;-2000;ив;;
1100;643;;4900176190;;2;25.06.2014;-4500;ив;;
1100;643;;4900175960;;260;25.06.2014;-3500;ив;;
1100;101;;5000010747;;26;24.06.2014;8 000;ив;;
1100;643;;4900175463;;102;24.06.2014;-1000;ив;;
1100;643;;4900175269;;109;23.06.2014;-500;ив;;
1100;643;;4900175062;;39;23.06.2014;-500;ив;;
1100;643;;4900175249;;99;23.06.2014;-1000;ив;;
1100;643;;4900174581;;50;20.06.2014;-500;ив;;
1100;643;;4900174614;;196;20.06.2014;-4000;ив;;
1100;643;;4900174614;;197;20.06.2014;-1500;ив;;
1100;643;;4900173930;;65;19.06.2014;-500;ив;;
1100;643;;4900173482;;62;18.06.2014;-500;ив;;
1100;643;;4900173488;;107;18.06.2014;-2500;ив;;
1100;643;;4900172877;;146;17.06.2014;-1500;ив;;
1100;643;;4900172541;;121;16.06.2014;-500;ив;;
1100;643;;4900172490;;105;16.06.2014;-500;ив;;
1100;643;;4900171818;;219;11.06.2014;-12000;ив;;
1100;643;;4900171840;;53;11.06.2014;-500;ив;;
1100;643;;4900171852;;99;11.06.2014;-1500;ив;;
1100;643;;4900170961;;6;10.06.2014;-1000;ив;;
1100;643;;4900170815;;73;09.06.2014;-1500;ив;;
1100;643;;4900170072;;209;06.06.2014;-6500;ив;;
1100;101;;5000010420;;40;06.06.2014;8 000;ив;;
1100;643;;4900170242;;58;06.06.2014;-500;ив;;
1100;643;;4900169908;;61;06.06.2014;-500;ив;;
1100;101;;5000010401;;45;06.06.2014;8 000;ив;;
1100;643;;4900169494;;34;05.06.2014;-1000;ив;;
1100;643;;4900169486;;107;05.06.2014;-3000;ив;;
1100;643;;4900168798;;97;03.06.2014;-2000;ив;;
1100;643;;4900168792;;41;03.06.2014;-500;ив;;
1100;643;;4900168496;;123;03.06.2014;-4000;ив;;
1100;643;;4900167733;;154;30.05.2014;-2500;ив;;
1100;643;;4900167733;;155;30.05.2014;-3000;ив;;
1100;101;;5000010159;;20;29.05.2014;40 000;ив;;
1100;643;;4900166859;;39;29.05.2014;-3000;ив;;
1100;643;;4900166598;;263;28.05.2014;-20000;ив;;
1100;643;;4900165786;;165;27.05.2014;-3500;ив;;
1100;643;;4900165480;;134;26.05.2014;-1000;ив;;
1100;643;;4900165184;;8;26.05.2014;-500;ив;;
1100;643;;4900164967;;195;23.05.2014;-9000;ив;;
1100;643;;4900164971;;45;23.05.2014;-500;ив;;
1100;101;;5000009983;;26;22.05.2014;40 000;ив;;
1100;643;;4900164294;;58;22.05.2014;-500;ив;;
1100;643;;4900164325;;81;22.05.2014;-1500;ив;;
1100;643;;4900163676;;76;21.05.2014;-500;ив;;
1100;643;;4900163731;;111;21.05.2014;-3000;ив;;
1100;643;;4900163411;;110;20.05.2014;-3000;ив;;
1100;643;;4900162826;;96;19.05.2014;-2500;ив;;
1100;643;;4900162809;;56;19.05.2014;-500;ив;;
1100;643;;4900162836;;91;19.05.2014;-500;ив;;
1100;643;;4900162070;;122;16.05.2014;-12500;ив;;
1100;643;;4900162098;;2;16.05.2014;-1000;ив;;
1100;643;;4900162094;;2;16.05.2014;-10000;ив;;
1100;643;;4900161516;;81;15.05.2014;-1500;ив;;
1100;643;;4900161485;;44;15.05.2014;-3000;ив;;
1100;101;;5000009750;;58;14.05.2014;40 000;ив;;
1100;643;;4900161168;;307;14.05.2014;-2500;ив;;
1100;643;;4900159834;;32;12.05.2014;-2000;ив;;
1100;643;;4900159826;;9;12.05.2014;-500;ив;;
1100;643;;4900159367;;2;08.05.2014;-500;ив;;
1100;643;;4900159415;;5;08.05.2014;-500;ив;;
1100;643;;4900159664;;191;08.05.2014;-4000;ив;;
1100;101;;5000009635;;68;06.05.2014;10 000;ив;;
1100;643;;4900154984;;43;24.04.2014;-1000;ив;;
1100;643;;4900155036;;111;24.04.2014;-1500;ив;;
1100;643;;4900154258;;212;23.04.2014;-6000;ив;;
1100;643;;4900154530;;96;23.04.2014;-1000;ив;;
1100;643;;4900153709;;74;22.04.2014;-1000;ив;;
1100;643;;4900153433;;117;21.04.2014;-1000;ив;;
1100;643;;4900153421;;70;21.04.2014;-500;ив;;
1100;643;;4900152859;;6;18.04.2014;-1000;ив;;
1100;643;;4900152835;;174;18.04.2014;-7000;ив;;
1100;643;;4900152450;;160;17.04.2014;-2000;ив;;
1100;643;;4900151052;;61;15.04.2014;-6000;ив;;
1100;643;;4900150664;;110;14.04.2014;-2000;ив;;
1100;643;;4900150386;;16;14.04.2014;-18000;ив;;
1100;643;;4900150093;;5;11.04.2014;-2000;ив;;
1100;643;;4900150102;;183;11.04.2014;-10500;ив;;
1100;643;;4900150216;;50;11.04.2014;-1000;ив;;
1100;644;;4900150209;;50;11.04.2014;1 000;ив;;
1100;643;;4900150201;;50;11.04.2014;-1000;ив;;
1100;643;;4900149757;;6;10.04.2014;-3000;ив;;
1100;101;;5000009002;;61;09.04.2014;64 500;ив;;
1100;643;;4900146817;;178;03.04.2014;-500;ив;;
1100;643;;4900146135;;192;02.04.2014;-7000;ив;;
1100;643;;4900145427;;90;01.04.2014;-1000;ив;;
1100;643;;4900144865;;1;31.03.2014;-1000;ив;;
1100;643;;4900145134;;124;31.03.2014;-500;ив;;
1100;643;;4900145138;;124;31.03.2014;-1500;ив;;
1100;643;;4900144677;;43;28.03.2014;-1000;ив;;
1100;643;;4900144674;;141;28.03.2014;-2500;ив;;
1100;644;;4900144659;;141;28.03.2014;2 500;ив;;
1100;644;;4900144659;;140;28.03.2014;2 500;ив;;
1100;643;;4900144654;;140;28.03.2014;-2500;ив;;
1100;643;;4900144674;;140;28.03.2014;-2500;ив;;
1100;643;;4900144654;;141;28.03.2014;-2500;ив;;
1100;643;;4900143883;;40;27.03.2014;-2500;ив;;
1100;643;;4900143885;;15;27.03.2014;-1000;ив;;
1100;643;;4900143632;;125;26.03.2014;-1500;ив;;
1100;643;;4900142676;;87;25.03.2014;-500;ив;;
1100;101;;5000008680;;70;25.03.2014;15 000;ив;;
1100;643;;4900142676;;88;25.03.2014;-2000;ив;;
1100;643;;4900142704;;7;25.03.2014;-500;ив;;
1100;643;;4900142344;;108;24.03.2014;-500;ив;;
1100;643;;4900142275;;93;24.03.2014;-500;ив;;
1100;643;;4900141917;;153;21.03.2014;-6500;ив;;
1100;643;;4900141206;;21;20.03.2014;-1500;ив;;
1100;643;;4900141214;;1;20.03.2014;-500;ив;;
1100;643;;4900141345;;47;20.03.2014;-500;ив;;
1100;643;;4900141214;;2;20.03.2014;-1500;ив;;
1100;643;;4900140731;;255;19.03.2014;-2500;ив;;
1100;101;;5000008494;;13;19.03.2014;10 000;ив;;
1100;643;;4900140731;;256;19.03.2014;-8000;ив;;
1100;101;;5000008499;;6;19.03.2014;10 000;ив;;
1100;643;;4900140128;;7;18.03.2014;-4500;ив;;
1100;643;;4900140125;;1;18.03.2014;-500;ив;;
1100;643;;4900140165;;88;18.03.2014;-2000;ив;;
1100;643;;4900140177;;8;18.03.2014;-500;ив;;
1100;101;;5000008418;;56;14.03.2014;10 000;ив;;
1100;101;;5000008418;;90;14.03.2014;10 000;ив;;
1100;643;;4900138512;;79;13.03.2014;-500;ив;;
1100;643;;4900137921;;81;12.03.2014;-1000;ив;;
1100;643;;4900137924;;92;12.03.2014;-2000;ив;;
1100;643;;4900137273;;95;11.03.2014;-500;ив;;
1100;643;;4900136916;;18;11.03.2014;-500;ив;;
1100;643;;4900137100;;113;11.03.2014;-3000;ив;;
1100;643;;4900136730;;135;07.03.2014;-7000;ив;;
1100;643;;4900135944;;8;06.03.2014;-6000;ив;;
1100;643;;4900136191;;70;06.03.2014;-2000;ив;;
1100;643;;4900136161;;55;06.03.2014;-2500;ив;;
1100;643;;4900135580;;236;05.03.2014;-14000;ив;;
1100;643;;4900135035;;1;04.03.2014;-6000;ив;;
1100;643;;4900134752;;149;04.03.2014;-1000;ив;;
1100;643;;4900134757;;96;04.03.2014;-1000;ив;;
1100;101;;5000008148;;24;04.03.2014;25 000;ив;;
1100;643;;4900135007;;13;04.03.2014;-3000;ив;;
1100;101;;5000008111;;44;03.03.2014;25 000;ив;;
1100;643;;4900133980;;68;28.02.2014;-1000;ив;;
1100;643;;4900133362;;10;27.02.2014;-1000;ив;;
1100;643;;4900133360;;82;27.02.2014;-1000;ив;;
1100;643;;4900132479;;67;26.02.2014;-500;ив;;
1100;643;;4900132479;;68;26.02.2014;-1000;ив;;
1100;643;;4900132049;;127;25.02.2014;-2000;ив;;
1100;643;;4900131612;;117;24.02.2014;-1500;ив;;
1100;643;;4900131607;;102;24.02.2014;-500;ив;;
1100;643;;4900131127;;150;21.02.2014;-7000;ив;;
1100;643;;4900130400;;18;20.02.2014;-500;ив;;
1100;643;;4900130412;;47;20.02.2014;-1000;ив;;
1100;643;;4900130428;;12;20.02.2014;-4000;ив;;
1100;643;;4900130040;;12;19.02.2014;-3000;ив;;
1100;643;;4900129970;;101;19.02.2014;-10000;ив;;
1100;101;;5000007823;;155;19.02.2014;4 000;ив;;
1100;101;;5000007781;;5;18.02.2014;20 000;ив;;
1100;643;;4900129415;;86;18.02.2014;-500;ив;;
1100;643;;4900128954;;74;17.02.2014;-500;ив;;
1100;643;;4900128684;;86;17.02.2014;-4000;ив;;
1100;643;;4900128387;;2;17.02.2014;-500;ив;;
1100;643;;4900128684;;6;17.02.2014;-1000;ив;;
1100;643;;4900128379;;26;17.02.2014;-500;ив;;
1100;643;;4900128384;;1;17.02.2014;-2000;ив;;
1100;643;;4900127836;;10;13.02.2014;-1000;ив;;
1100;101;;5000007649;;33;12.02.2014;20 000;ив;;
1100;643;;4900125555;;55;07.02.2014;-5500;ив;;
1100;643;;4900124892;;24;06.02.2014;-1500;ив;;
1100;643;;4900125027;;79;06.02.2014;-3000;ив;;
1100;643;;4900124505;;161;05.02.2014;-10000;ив;;
1100;643;;4900124505;;160;05.02.2014;-2500;ив;;
1100;643;;4900122905;;36;03.02.2014;-1000;ив;;
1100;643;;4900122902;;87;03.02.2014;-2000;ив;;
1100;643;;4900123498;;104;03.02.2014;-500;ив;;
1100;643;;4900123497;;170;03.02.2014;-500;ив;;
1100;643;;4900123331;;163;03.02.2014;-7500;ив;;
1100;101;;5000007349;;26;30.01.2014;20 000;ив;;
1100;643;;4900121183;;123;28.01.2014;-500;ив;;
1100;643;;4900120374;;124;24.01.2014;-4500;ив;;
1100;643;;4900119819;;102;23.01.2014;-2000;ив;;
1100;643;;4900119819;;103;23.01.2014;-1000;ив;;
1100;643;;4900119733;;46;23.01.2014;-1000;ив;;
1100;643;;4900119443;;271;22.01.2014;-15000;ив;;
1100;643;;4900118938;;169;21.01.2014;-2000;ив;;
1100;643;;4900118464;;130;20.01.2014;-500;ив;;
1100;643;;4900118461;;135;20.01.2014;-1000;ив;;
1100;643;;4900116967;;191;16.01.2014;-5000;ив;;
1100;643;;4900117218;;62;16.01.2014;-5000;ив;;
1100;643;;4900116295;;17;15.01.2014;-1000;ив;;
1100;643;;4900116149;;142;14.01.2014;-6000;ив;;
1100;101;;5000006928;;127;13.01.2014;20 000;ив;;
1100;101;;5000006928;;70;13.01.2014;20 000;ив;;
1100;643;;4900115774;;179;13.01.2014;-500;ив;;
1100;643;;4900115735;;107;13.01.2014;-1500;ив;;
1100;702;;4900115299;;4;12.01.2014;-500;ив;;
1100;643;;4900113424;;34;27.12.2013;-9500;ив;;
1100;643;;4900112863;;311;27.12.2013;-500;ив;;
1100;643;;4900112863;;312;27.12.2013;-4500;ив;;
1100;643;;4900112872;;30;27.12.2013;-5000;ив;;
1100;643;;4900112682;;133;26.12.2013;-4500;ив;;
1100;643;;4900112591;;9;26.12.2013;-500;ив;;
1100;643;;4900112612;;154;26.12.2013;-5000;ив;;
1100;643;;4900112667;;113;26.12.2013;-500;ив;;
1100;101;;5000006740;;50;25.12.2013;40 000;ив;;
1100;643;;4900111504;;114;24.12.2013;-2000;ив;;
1100;643;;4900110600;;172;23.12.2013;-500;ив;;
1100;643;;4900110624;;70;23.12.2013;-500;ив;;
1100;643;;4900109954;;166;20.12.2013;-4000;ив;;
1100;643;;4900108935;;198;19.12.2013;-2000;ив;;
1100;643;;4900108849;;94;18.12.2013;-1000;ив;;
1100;643;;4900108084;;119;17.12.2013;-2500;ив;;
1100;643;;4900107477;;124;16.12.2013;-1500;ив;;
1100;643;;4900107477;;125;16.12.2013;-500;ив;;
1100;643;;4900107524;;155;16.12.2013;-1000;ив;;
1100;643;;4900106755;;164;13.12.2013;-7000;ив;;
1100;643;;4900106057;;8;12.12.2013;-500;ив;;
1100;643;;4900106044;;206;12.12.2013;-3000;ив;;
1100;643;;4900105655;;153;11.12.2013;-3500;ив;;
1100;643;;4900105124;;371;10.12.2013;-500;ив;;
1100;643;;4900105124;;370;10.12.2013;-14500;ив;;
1100;643;;4900104586;;199;09.12.2013;-1500;ив;;
1100;643;;4900103109;;80;05.12.2013;-1500;ив;;
1100;643;;4900103411;;150;05.12.2013;-1500;ив;;
1100;101;;5000006288;;24;05.12.2013;25 000;ив;;
1100;643;;4900103413;;2;05.12.2013;-1000;ив;;
1100;643;;4900102753;;145;04.12.2013;-1500;ив;;
1100;643;;4900102320;;192;03.12.2013;-4000;ив;;
1100;643;;4900101739;;114;02.12.2013;-1500;ив;;
1100;643;;4900101239;;216;30.11.2013;-3000;ив;;
1100;643;;4900101239;;215;30.11.2013;-9000;ив;;
1100;643;;4900100299;;146;28.11.2013;-3000;ив;;
