Ьрђх№шры;;;;Ъ№рђъшщ ђхъёђ ьрђх№шрыр;;;;;Ч-ф;Шьџ 1
бъыф;ТФт;Ю;ФюъѓьЬђ№;;Яюч.;Ф/я№ютюфъш;Ъюы-тю т ХШ ттюфр;ХШТ;;
;;;;;;;;;;
1334692/;;;;TD схч BM, їрёђ.тћфт, 30 ъу, 300 ь(бЭпв);;;;;1100;жхэђ№.ёъырф-дшх№р
1100;643;;4900599106;;109;07.06.2017;-24;ив;;
1100;643;;4900599033;;166;07.06.2017;-12;ив;;
1100;643;;4900599090;;123;07.06.2017;-24;ив;;
1100;643;;4900597820;;18;05.06.2017;-24;ив;;
1100;643;;4900598103;;91;05.06.2017;-24;ив;;
1100;643;;4900597820;;17;05.06.2017;-24;ив;;
1100;643;;4900597692;;29;05.06.2017;-12;ив;;
1100;643;;4900598092;;107;05.06.2017;-12;ив;;
1100;643;;4900597409;;94;02.06.2017;-72;ив;;
1100;643;;4900597395;;88;02.06.2017;-60;ив;;
1100;643;;4900596566;;106;01.06.2017;-36;ив;;
1100;643;;4900595423;;141;31.05.2017;-12;ив;;
1100;643;;4900595559;;50;31.05.2017;-24;ив;;
1100;643;;4900595630;;16;31.05.2017;-12;ив;;
1100;643;;4900595638;;28;31.05.2017;-12;ив;;
1100;643;;4900595958;;72;31.05.2017;-36;ив;;
1100;643;;4900595658;;74;31.05.2017;-24;ив;;
1100;101;;5000033633;;34;30.05.2017;288;ив;;
1100;643;;4900594309;;40;29.05.2017;-12;ив;;
1100;101;;5000033549;;32;26.05.2017;324;ив;;
1100;643;;4900593564;;239;26.05.2017;-48;ив;;
1100;643;;4900593133;;24;25.05.2017;-24;ив;;
1100;643;;4900593128;;62;25.05.2017;-24;ив;;
1100;643;;4900592800;;92;25.05.2017;-24;ив;;
1100;643;;4900592258;;110;24.05.2017;-12;ив;;
1100;643;;4900591838;;18;24.05.2017;-12;ив;;
1100;643;;4900591868;;26;24.05.2017;-12;ив;;
1100;643;;4900592228;;57;24.05.2017;-24;ив;;
1100;643;;4900592079;;28;24.05.2017;-12;ив;;
1100;643;;4900592168;;89;24.05.2017;-12;ив;;
1100;101;;5000033405;;67;23.05.2017;204;ив;;
1100;643;;4900589670;;98;18.05.2017;-24;ив;;
1100;643;;4900588713;;43;17.05.2017;-24;ив;;
1100;643;;4900588828;;51;17.05.2017;-12;ив;;
1100;643;;4900588720;;88;17.05.2017;-12;ив;;
1100;643;;4900587793;;8;16.05.2017;-24;ив;;
1100;643;;4900587796;;13;16.05.2017;-12;ив;;
1100;643;;4900588362;;38;16.05.2017;-24;ив;;
1100;643;;4900587577;;11;15.05.2017;-24;ив;;
1100;643;;4900587534;;33;15.05.2017;-36;ив;;
1100;643;;4900587505;;7;15.05.2017;-24;ив;;
1100;643;;4900587490;;19;15.05.2017;-12;ив;;
1100;643;;4900587526;;69;15.05.2017;-12;ив;;
1100;643;;4900587339;;29;15.05.2017;-12;ив;;
1100;643;;4900587339;;28;15.05.2017;-12;ив;;
1100;101;;5000033179;;94;12.05.2017;264;ив;;
1100;643;;4900580125;;55;26.04.2017;-12;ив;;
1100;643;;4900579725;;9;25.04.2017;-36;ив;;
1100;643;;4900579723;;77;25.04.2017;-12;ив;;
1100;643;;4900579420;;10;25.04.2017;-12;ив;;
1100;643;;4900579736;;269;25.04.2017;-36;ив;;
1100;643;;4900579745;;43;25.04.2017;-36;ив;;
1100;643;;4900577802;;179;21.04.2017;-12;ив;;
1100;101;;5000032770;;106;21.04.2017;144;ив;;
1100;643;;4900577636;;70;21.04.2017;-24;ив;;
1100;643;;4900577615;;192;21.04.2017;-12;ив;;
1100;643;;4900576410;;119;19.04.2017;-12;ив;;
1100;643;;4900575853;;26;18.04.2017;-24;ив;;
1100;643;;4900575494;;83;17.04.2017;-12;ив;;
1100;643;;4900575469;;224;17.04.2017;-24;ив;;
1100;643;;4900574705;;166;14.04.2017;-36;ив;;
1100;643;;4900574731;;117;14.04.2017;-48;ив;;
1100;643;;4900573971;;214;13.04.2017;-48;ив;;
1100;101;;5000032546;;169;13.04.2017;108;ив;;
1100;643;;4900573458;;30;12.04.2017;-24;ив;;
1100;643;;4900573449;;93;12.04.2017;-72;ив;;
1100;643;;4900573437;;19;12.04.2017;-36;ив;;
1100;643;;4900572964;;95;12.04.2017;-12;ив;;
1100;643;;4900572607;;36;11.04.2017;-24;ив;;
1100;643;;4900572484;;104;11.04.2017;-12;ив;;
1100;643;;4900571502;;174;10.04.2017;-12;ив;;
1100;643;;4900570589;;126;06.04.2017;-12;ив;;
1100;643;;4900570611;;4;06.04.2017;-36;ив;;
1100;643;;4900570182;;68;06.04.2017;-48;ив;;
1100;643;;4900569503;;32;05.04.2017;-12;ив;;
1100;643;;4900569550;;132;05.04.2017;-36;ив;;
1100;643;;4900569094;;120;04.04.2017;-12;ив;;
1100;643;;4900569100;;106;04.04.2017;-12;ив;;
1100;643;;4900568470;;112;03.04.2017;-48;ив;;
1100;643;;4900568426;;237;03.04.2017;-36;ив;;
1100;643;;4900568404;;12;03.04.2017;-12;ив;;
1100;643;;4900567559;;112;31.03.2017;-12;ив;;
1100;643;;4900566909;;226;30.03.2017;-60;ив;;
1100;643;;4900565750;;100;28.03.2017;-12;ив;;
1100;643;;4900565261;;45;28.03.2017;-12;ив;;
1100;643;;4900565117;;110;28.03.2017;-12;ив;;
1100;101;;5000032201;;152;28.03.2017;396;ив;;
1100;101;;5000032210;;125;28.03.2017;288;ив;;
1100;643;;4900564232;;44;24.03.2017;-24;ив;;
1100;643;;4900564247;;34;24.03.2017;-12;ив;;
1100;643;;4900563549;;169;23.03.2017;-12;ив;;
1100;643;;4900563513;;3;23.03.2017;-24;ив;;
1100;643;;4900563530;;120;23.03.2017;-60;ив;;
1100;643;;4900563519;;10;23.03.2017;-24;ив;;
1100;643;;4900563106;;91;23.03.2017;-36;ив;;
1100;643;;4900562713;;46;22.03.2017;-24;ив;;
1100;643;;4900562265;;17;21.03.2017;-24;ив;;
1100;643;;4900562240;;14;21.03.2017;-24;ив;;
1100;101;;5000032036;;88;20.03.2017;300;ив;;
1100;643;;4900558773;;12;15.03.2017;-12;ив;;
1100;643;;4900558894;;97;15.03.2017;-36;ив;;
1100;643;;4900558771;;54;15.03.2017;-24;ив;;
1100;643;;4900558770;;116;15.03.2017;-12;ив;;
1100;643;;4900557055;;56;10.03.2017;-12;ив;;
1100;643;;4900556423;;236;09.03.2017;-24;ив;;
1100;643;;4900556138;;46;09.03.2017;-24;ив;;
1100;643;;4900555339;;179;07.03.2017;-12;ив;;
1100;643;;4900554591;;136;05.03.2017;-12;ив;;
1100;643;;4900554595;;59;05.03.2017;-12;ив;;
1100;643;;4900553649;;127;02.03.2017;-12;ив;;
1100;643;;4900552890;;184;01.03.2017;-12;ив;;
1100;643;;4900552170;;63;28.02.2017;-24;ив;;
1100;643;;4900552244;;173;28.02.2017;-12;ив;;
1100;643;;4900552228;;86;28.02.2017;-36;ив;;
1100;643;;4900551399;;16;27.02.2017;-12;ив;;
1100;643;;4900550397;;61;22.02.2017;-48;ив;;
1100;643;;4900550516;;90;22.02.2017;-24;ив;;
1100;643;;4900550395;;72;22.02.2017;-12;ив;;
1100;643;;4900550960;;96;22.02.2017;-12;ив;;
1100;101;;5000031575;;94;21.02.2017;156;ив;;
1100;643;;4900549320;;152;20.02.2017;-12;ив;;
1100;643;;4900549308;;33;20.02.2017;-36;ив;;
1100;643;;4900549295;;20;20.02.2017;-24;ив;;
1100;643;;4900548723;;9;20.02.2017;-24;ив;;
1100;643;;4900548722;;46;20.02.2017;-12;ив;;
1100;643;;4900548719;;24;20.02.2017;-48;ив;;
1100;643;;4900548718;;72;20.02.2017;-12;ив;;
1100;643;;4900548034;;2;17.02.2017;-36;ив;;
1100;643;;4900548210;;1;17.02.2017;-12;ив;;
1100;643;;4900548218;;69;17.02.2017;-72;ив;;
1100;643;;4900547653;;101;16.02.2017;-60;ив;;
1100;643;;4900547829;;15;16.02.2017;-24;ив;;
1100;643;;4900547282;;55;15.02.2017;-24;ив;;
1100;643;;4900547290;;36;15.02.2017;-24;ив;;
1100;643;;4900546792;;5;14.02.2017;-36;ив;;
1100;643;;4900546811;;3;14.02.2017;-24;ив;;
1100;643;;4900546811;;13;14.02.2017;-36;ив;;
1100;643;;4900546827;;16;14.02.2017;-48;ив;;
1100;643;;4900546833;;16;14.02.2017;-24;ив;;
1100;643;;4900546838;;6;14.02.2017;-36;ив;;
1100;101;;5000031347;;93;13.02.2017;852;ив;;
1100;643;;4900535292;;82;20.01.2017;-12;ив;;
1100;643;;4900535299;;237;20.01.2017;-12;ив;;
1100;643;;4900534236;;33;18.01.2017;-24;ив;;
1100;643;;4900533947;;187;17.01.2017;-12;ив;;
1100;643;;4900533331;;221;16.01.2017;-12;ив;;
1100;643;;4900532673;;4;13.01.2017;-60;ив;;
1100;643;;4900532808;;23;13.01.2017;-12;ив;;
1100;643;;4900530954;;82;10.01.2017;-12;ив;;
1100;643;;4900530956;;33;10.01.2017;-12;ив;;
1100;101;;5000030649;;62;10.01.2017;144;ив;;
1100;643;;4900528738;;33;28.12.2016;-12;ив;;
1100;643;;4900528406;;132;27.12.2016;-12;ив;;
1100;643;;4900528368;;175;27.12.2016;-24;ив;;
1100;643;;4900528107;;29;27.12.2016;-24;ив;;
1100;643;;4900528044;;98;27.12.2016;-12;ив;;
1100;643;;4900528009;;20;27.12.2016;-24;ив;;
1100;643;;4900527988;;34;27.12.2016;-48;ив;;
1100;643;;4900526624;;198;23.12.2016;-12;ив;;
1100;101;;5000030350;;112;22.12.2016;96;ив;;
1100;643;;4900525066;;49;21.12.2016;-12;ив;;
1100;101;;5000030286;;121;21.12.2016;96;ив;;
1100;643;;4900525049;;54;21.12.2016;-12;ив;;
1100;643;;4900524821;;175;21.12.2016;-12;ив;;
1100;643;;4900524809;;162;21.12.2016;-12;ив;;
1100;643;;4900524586;;178;20.12.2016;-12;ив;;
1100;643;;4900524540;;41;20.12.2016;-24;ив;;
1100;643;;4900524476;;54;20.12.2016;-36;ив;;
1100;643;;4900524470;;22;20.12.2016;-12;ив;;
1100;643;;4900523895;;276;19.12.2016;-12;ив;;
1100;643;;4900523871;;90;19.12.2016;-24;ив;;
1100;643;;4900522922;;241;16.12.2016;-48;ив;;
1100;643;;4900522693;;51;16.12.2016;-48;ив;;
1100;643;;4900522435;;16;16.12.2016;-96;ив;;
1100;643;;4900522419;;22;16.12.2016;-24;ив;;
1100;101;;5000030152;;115;15.12.2016;384;ив;;
1100;643;;4900518517;;30;09.12.2016;-12;ив;;
1100;643;;4900518538;;10;09.12.2016;-12;ив;;
1100;643;;4900519054;;124;09.12.2016;-18;ив;;
1100;643;;4900518906;;23;09.12.2016;-126;ив;;
1100;643;;4900518266;;12;08.12.2016;-24;ив;;
1100;643;;4900518159;;145;08.12.2016;-24;ив;;
1100;643;;4900518083;;7;08.12.2016;-24;ив;;
1100;643;;4900517490;;127;07.12.2016;-12;ив;;
1100;643;;4900517513;;19;07.12.2016;-12;ив;;
1100;643;;4900516911;;74;06.12.2016;-36;ив;;
1100;101;;5000029904;;68;06.12.2016;240;ив;;
1100;643;;4900514793;;107;01.12.2016;-24;ив;;
1100;643;;4900514476;;23;01.12.2016;-24;ив;;
1100;643;;4900514224;;117;30.11.2016;-24;ив;;
1100;101;;5000029702;;88;30.11.2016;144;ив;;
1100;643;;4900514229;;34;30.11.2016;-12;ив;;
1100;643;;4900512046;;180;25.11.2016;-12;ив;;
1100;643;;4900511066;;79;24.11.2016;-24;ив;;
1100;643;;4900510638;;189;23.11.2016;-12;ив;;
1100;643;;4900510257;;122;22.11.2016;-12;ив;;
1100;643;;4900510233;;35;22.11.2016;-12;ив;;
1100;643;;4900509644;;88;21.11.2016;-36;ив;;
1100;643;;4900509656;;78;21.11.2016;-12;ив;;
1100;643;;4900509642;;48;21.11.2016;-24;ив;;
1100;101;;5000029442;;78;18.11.2016;144;ив;;
1100;643;;4900507384;;185;16.11.2016;-12;ив;;
1100;643;;4900506851;;92;15.11.2016;-12;ив;;
1100;643;;4900506889;;106;15.11.2016;-24;ив;;
1100;643;;4900506959;;22;15.11.2016;-12;ив;;
1100;643;;4900506497;;44;15.11.2016;-12;ив;;
1100;643;;4900506497;;43;15.11.2016;-12;ив;;
1100;643;;4900506914;;114;15.11.2016;-12;ив;;
1100;643;;4900505632;;63;11.11.2016;-12;ив;;
1100;643;;4900505743;;172;11.11.2016;-12;ив;;
1100;643;;4900505751;;23;11.11.2016;-12;ив;;
1100;643;;4900504885;;110;10.11.2016;-12;ив;;
1100;643;;4900504043;;62;09.11.2016;-12;ив;;
1100;643;;4900504093;;39;09.11.2016;-24;ив;;
1100;643;;4900504397;;64;09.11.2016;-36;ив;;
1100;101;;5000029185;;93;09.11.2016;84;ив;;
1100;643;;4900503753;;94;08.11.2016;-12;ив;;
1100;643;;4900503658;;45;08.11.2016;-12;ив;;
1100;643;;4900503266;;64;07.11.2016;-12;ив;;
1100;643;;4900503236;;91;07.11.2016;-24;ив;;
1100;643;;4900503224;;60;07.11.2016;-24;ив;;
1100;643;;4900503224;;59;07.11.2016;-12;ив;;
1100;643;;4900502688;;152;07.11.2016;-12;ив;;
1100;101;;5000029023;;39;03.11.2016;96;ив;;
1100;101;;5000028989;;187;02.11.2016;120;ив;;
1100;643;;4900501554;;89;02.11.2016;-12;ив;;
1100;643;;4900501366;;107;01.11.2016;-36;ив;;
1100;643;;4900501355;;42;01.11.2016;-24;ив;;
1100;643;;4900501253;;43;01.11.2016;-24;ив;;
1100;643;;4900501253;;42;01.11.2016;-12;ив;;
1100;643;;4900501247;;24;01.11.2016;-12;ив;;
1100;643;;4900500230;;65;31.10.2016;-12;ив;;
1100;643;;4900499744;;80;28.10.2016;-24;ив;;
1100;101;;5000028866;;98;27.10.2016;120;ив;;
1100;643;;4900498965;;81;27.10.2016;-36;ив;;
1100;643;;4900497994;;83;25.10.2016;-12;ив;;
1100;643;;4900497679;;15;25.10.2016;-24;ив;;
1100;643;;4900497033;;155;24.10.2016;-12;ив;;
1100;643;;4900497365;;32;24.10.2016;-24;ив;;
1100;643;;4900497384;;31;24.10.2016;-12;ив;;
1100;643;;4900497455;;169;24.10.2016;-12;ив;;
1100;643;;4900496567;;76;21.10.2016;-24;ив;;
1100;643;;4900496352;;94;21.10.2016;-36;ив;;
1100;643;;4900496002;;38;20.10.2016;-36;ив;;
1100;101;;5000028681;;64;19.10.2016;288;ив;;
1100;643;;4900492610;;77;12.10.2016;-24;ив;;
1100;643;;4900491794;;80;11.10.2016;-12;ив;;
1100;643;;4900491509;;69;10.10.2016;-48;ив;;
1100;643;;4900490249;;100;06.10.2016;-24;ив;;
1100;643;;4900489130;;98;04.10.2016;-12;ив;;
1100;643;;4900488310;;52;03.10.2016;-12;ив;;
1100;643;;4900488557;;135;03.10.2016;-36;ив;;
1100;643;;4900487629;;182;30.09.2016;-12;ив;;
1100;643;;4900487422;;109;29.09.2016;-24;ив;;
1100;644;;4900487418;;109;29.09.2016;24;ив;;
1100;643;;4900487408;;109;29.09.2016;-24;ив;;
1100;643;;4900486662;;37;28.09.2016;-12;ив;;
1100;643;;4900486636;;26;28.09.2016;-12;ив;;
1100;643;;4900486614;;67;28.09.2016;-48;ив;;
1100;643;;4900486120;;77;27.09.2016;-12;ив;;
1100;643;;4900485654;;106;26.09.2016;-24;ив;;
1100;643;;4900485630;;168;26.09.2016;-12;ив;;
1100;643;;4900484641;;124;22.09.2016;-12;ив;;
1100;643;;4900484110;;47;21.09.2016;-24;ив;;
1100;643;;4900484064;;127;21.09.2016;-36;ив;;
1100;643;;4900483164;;227;20.09.2016;-24;ив;;
1100;643;;4900482803;;24;19.09.2016;-12;ив;;
1100;643;;4900482803;;25;19.09.2016;-12;ив;;
1100;643;;4900482108;;166;16.09.2016;-12;ив;;
1100;643;;4900481744;;86;15.09.2016;-24;ив;;
1100;643;;4900480389;;88;13.09.2016;-48;ив;;
1100;643;;4900479731;;99;12.09.2016;-12;ив;;
1100;643;;4900479677;;117;12.09.2016;-12;ив;;
1100;101;;5000027947;;101;12.09.2016;432;ив;;
1100;643;;4900479677;;116;12.09.2016;-12;ив;;
1100;643;;4900478934;;106;08.09.2016;-12;ив;;
1100;643;;4900478818;;73;08.09.2016;-12;ив;;
1100;643;;4900478442;;194;07.09.2016;-12;ив;;
1100;643;;4900478435;;31;07.09.2016;-24;ив;;
1100;643;;4900478174;;66;07.09.2016;-12;ив;;
1100;643;;4900477622;;69;06.09.2016;-24;ив;;
1100;643;;4900477272;;126;05.09.2016;-24;ив;;
1100;101;;5000027765;;49;01.09.2016;120;ив;;
1100;643;;4900475585;;125;31.08.2016;-12;ив;;
1100;643;;4900475499;;183;31.08.2016;-12;ив;;
1100;643;;4900475489;;10;31.08.2016;-24;ив;;
1100;643;;4900475161;;240;30.08.2016;-24;ив;;
1100;643;;4900474424;;34;29.08.2016;-12;ив;;
1100;643;;4900474405;;25;29.08.2016;-12;ив;;
1100;643;;4900474572;;67;29.08.2016;-12;ив;;
1100;643;;4900474548;;66;29.08.2016;-12;ив;;
1100;643;;4900472871;;70;25.08.2016;-12;ив;;
1100;643;;4900472934;;46;25.08.2016;-12;ив;;
1100;643;;4900472928;;107;25.08.2016;-12;ив;;
1100;643;;4900471884;;75;23.08.2016;-24;ив;;
1100;643;;4900471884;;76;23.08.2016;-36;ив;;
1100;643;;4900472177;;49;23.08.2016;-12;ив;;
1100;643;;4900471478;;62;22.08.2016;-24;ив;;
1100;643;;4900471633;;272;22.08.2016;-12;ив;;
1100;643;;4900471591;;16;22.08.2016;-12;ив;;
1100;643;;4900471641;;90;22.08.2016;-12;ив;;
1100;643;;4900470571;;100;18.08.2016;-24;ив;;
1100;643;;4900469919;;82;17.08.2016;-36;ив;;
1100;643;;4900469923;;37;17.08.2016;-12;ив;;
1100;643;;4900469977;;40;17.08.2016;-12;ив;;
1100;643;;4900469977;;39;17.08.2016;-12;ив;;
1100;643;;4900469406;;108;16.08.2016;-12;ив;;
1100;643;;4900469086;;99;16.08.2016;-12;ив;;
1100;643;;4900468049;;235;12.08.2016;-24;ив;;
1100;643;;4900468411;;92;12.08.2016;-12;ив;;
1100;643;;4900468439;;111;12.08.2016;-24;ив;;
1100;643;;4900467398;;11;10.08.2016;-24;ив;;
1100;643;;4900467392;;71;10.08.2016;-12;ив;;
1100;643;;4900467357;;109;10.08.2016;-12;ив;;
1100;101;;5000027318;;107;10.08.2016;336;ив;;
1100;643;;4900467344;;40;10.08.2016;-24;ив;;
1100;643;;4900466561;;62;09.08.2016;-12;ив;;
1100;643;;4900466286;;91;08.08.2016;-12;ив;;
1100;643;;4900465685;;80;05.08.2016;-12;ив;;
1100;643;;4900465714;;21;05.08.2016;-12;ив;;
1100;643;;4900465810;;8;05.08.2016;-12;ив;;
1100;643;;4900464135;;100;02.08.2016;-12;ив;;
1100;643;;4900463740;;109;01.08.2016;-12;ив;;
1100;101;;5000027099;;179;29.07.2016;120;ив;;
1100;643;;4900462209;;110;27.07.2016;-12;ив;;
1100;643;;4900462192;;59;27.07.2016;-12;ив;;
1100;101;;5000027030;;74;27.07.2016;276;ив;;
1100;643;;4900462207;;132;27.07.2016;-12;ив;;
1100;643;;4900462181;;98;27.07.2016;-24;ив;;
1100;643;;4900461263;;80;26.07.2016;-24;ив;;
1100;643;;4900461263;;81;26.07.2016;-12;ив;;
1100;643;;4900460883;;84;25.07.2016;-12;ив;;
1100;643;;4900461032;;26;25.07.2016;-12;ив;;
1100;643;;4900460230;;85;22.07.2016;-12;ив;;
1100;643;;4900458841;;76;19.07.2016;-12;ив;;
1100;643;;4900458841;;75;19.07.2016;-12;ив;;
1100;643;;4900458148;;166;18.07.2016;-12;ив;;
1100;643;;4900458255;;85;18.07.2016;-24;ив;;
1100;643;;4900457964;;37;15.07.2016;-12;ив;;
1100;643;;4900457669;;87;15.07.2016;-24;ив;;
1100;643;;4900456987;;8;13.07.2016;-36;ив;;
1100;101;;5000026763;;99;13.07.2016;96;ив;;
1100;643;;4900456995;;96;13.07.2016;-12;ив;;
1100;643;;4900455878;;23;12.07.2016;-12;ив;;
1100;643;;4900456355;;73;12.07.2016;-24;ив;;
1100;643;;4900453977;;168;06.07.2016;-12;ив;;
1100;101;;5000026629;;57;06.07.2016;72;ив;;
1100;643;;4900453995;;29;06.07.2016;-12;ив;;
1100;643;;4900454022;;111;06.07.2016;-48;ив;;
1100;643;;4900453801;;26;05.07.2016;-12;ив;;
1100;643;;4900453539;;101;05.07.2016;-12;ив;;
1100;643;;4900453093;;28;04.07.2016;-12;ив;;
1100;643;;4900452722;;60;01.07.2016;-12;ив;;
1100;643;;4900452679;;23;01.07.2016;-12;ив;;
1100;643;;4900452605;;32;01.07.2016;-24;ив;;
1100;101;;5000026557;;65;01.07.2016;60;ив;;
1100;643;;4900452199;;86;30.06.2016;-12;ив;;
1100;101;;5000026524;;60;30.06.2016;180;ив;;
1100;643;;4900451550;;45;29.06.2016;-12;ив;;
1100;643;;4900450965;;200;28.06.2016;-60;ив;;
1100;643;;4900451157;;98;28.06.2016;-12;ив;;
1100;643;;4900450735;;154;27.06.2016;-12;ив;;
1100;643;;4900450715;;15;27.06.2016;-12;ив;;
1100;643;;4900450725;;127;27.06.2016;-12;ив;;
1100;643;;4900449874;;86;24.06.2016;-36;ив;;
1100;101;;5000026397;;100;23.06.2016;60;ив;;
1100;643;;4900448719;;78;21.06.2016;-12;ив;;
1100;643;;4900448763;;21;21.06.2016;-24;ив;;
1100;643;;4900448507;;40;21.06.2016;-12;ив;;
1100;643;;4900448394;;102;21.06.2016;-36;ив;;
1100;643;;4900447584;;183;17.06.2016;-12;ив;;
1100;643;;4900447578;;32;17.06.2016;-12;ив;;
1100;643;;4900446981;;145;16.06.2016;-24;ив;;
1100;643;;4900446604;;194;15.06.2016;-12;ив;;
1100;643;;4900446593;;216;15.06.2016;-12;ив;;
1100;643;;4900446588;;83;15.06.2016;-12;ив;;
1100;643;;4900446578;;51;15.06.2016;-12;ив;;
1100;643;;4900446574;;14;15.06.2016;-24;ив;;
1100;643;;4900445981;;118;14.06.2016;-12;ив;;
1100;643;;4900445409;;57;10.06.2016;-24;ив;;
1100;101;;5000026165;;75;09.06.2016;36;ив;;
1100;101;;5000026156;;55;07.06.2016;96;ив;;
1100;643;;4900443760;;36;07.06.2016;-24;ив;;
1100;101;;5000026121;;113;07.06.2016;204;ив;;
1100;643;;4900443164;;45;06.06.2016;-12;ив;;
1100;643;;4900443138;;148;06.06.2016;-12;ив;;
1100;643;;4900443123;;38;06.06.2016;-24;ив;;
1100;643;;4900442398;;108;03.06.2016;-48;ив;;
1100;643;;4900441665;;6;01.06.2016;-12;ив;;
1100;643;;4900441636;;95;01.06.2016;-12;ив;;
1100;643;;4900441133;;74;31.05.2016;-12;ив;;
1100;643;;4900440837;;75;31.05.2016;-60;ив;;
1100;643;;4900440468;;102;30.05.2016;-12;ив;;
1100;643;;4900440460;;13;30.05.2016;-12;ив;;
1100;643;;4900439099;;2;25.05.2016;-12;ив;;
1100;643;;4900438238;;80;24.05.2016;-36;ив;;
1100;643;;4900437902;;36;23.05.2016;-12;ив;;
1100;643;;4900437359;;19;20.05.2016;-36;ив;;
1100;643;;4900437140;;91;20.05.2016;-12;ив;;
1100;643;;4900437140;;90;20.05.2016;-24;ив;;
1100;101;;5000025794;;85;19.05.2016;144;ив;;
1100;643;;4900436641;;106;18.05.2016;-24;ив;;
1100;643;;4900436611;;28;18.05.2016;-12;ив;;
1100;643;;4900436202;;4;18.05.2016;-24;ив;;
1100;643;;4900435985;;79;17.05.2016;-12;ив;;
1100;643;;4900435831;;85;17.05.2016;-12;ив;;
1100;643;;4900435406;;68;16.05.2016;-12;ив;;
1100;643;;4900435397;;57;16.05.2016;-12;ив;;
1100;101;;5000025682;;169;12.05.2016;204;ив;;
1100;643;;4900433739;;68;11.05.2016;-24;ив;;
1100;643;;4900433746;;46;11.05.2016;-12;ив;;
1100;643;;4900432799;;67;06.05.2016;-12;ив;;
1100;643;;4900432304;;42;05.05.2016;-36;ив;;
1100;643;;4900431630;;140;04.05.2016;-12;ив;;
1100;643;;4900430074;;54;27.04.2016;-12;ив;;
1100;643;;4900430027;;82;27.04.2016;-12;ив;;
1100;643;;4900430005;;3;27.04.2016;-12;ив;;
1100;643;;4900429988;;20;27.04.2016;-12;ив;;
1100;101;;5000025478;;182;27.04.2016;96;ив;;
1100;643;;4900429471;;72;26.04.2016;-12;ив;;
1100;101;;5000025454;;84;26.04.2016;120;ив;;
1100;643;;4900429078;;112;25.04.2016;-12;ив;;
1100;643;;4900429064;;51;25.04.2016;-12;ив;;
1100;643;;4900428599;;100;25.04.2016;-12;ив;;
1100;643;;4900428593;;13;25.04.2016;-24;ив;;
1100;643;;4900428404;;123;22.04.2016;-12;ив;;
1100;643;;4900427398;;47;20.04.2016;-12;ив;;
1100;643;;4900427367;;33;20.04.2016;-24;ив;;
1100;643;;4900427353;;165;20.04.2016;-12;ив;;
1100;643;;4900427338;;154;20.04.2016;-12;ив;;
1100;101;;5000025387;;96;20.04.2016;96;ив;;
1100;643;;4900426480;;103;19.04.2016;-12;ив;;
1100;643;;4900426264;;96;18.04.2016;-12;ив;;
1100;643;;4900425683;;35;15.04.2016;-24;ив;;
1100;643;;4900425253;;63;14.04.2016;-12;ив;;
1100;643;;4900425253;;62;14.04.2016;-24;ив;;
1100;643;;4900424073;;151;12.04.2016;-12;ив;;
1100;643;;4900423844;;73;12.04.2016;-24;ив;;
1100;643;;4900423844;;72;12.04.2016;-36;ив;;
1100;101;;5000025269;;127;12.04.2016;96;ив;;
1100;643;;4900423563;;10;11.04.2016;-12;ив;;
1100;643;;4900422732;;89;08.04.2016;-24;ив;;
1100;643;;4900423081;;125;08.04.2016;-12;ив;;
1100;643;;4900423109;;100;08.04.2016;-24;ив;;
1100;643;;4900422334;;49;07.04.2016;-12;ив;;
1100;643;;4900422132;;149;06.04.2016;-24;ив;;
1100;643;;4900422170;;39;06.04.2016;-12;ив;;
1100;643;;4900422163;;105;06.04.2016;-24;ив;;
1100;643;;4900421309;;87;05.04.2016;-12;ив;;
1100;643;;4900420904;;114;04.04.2016;-12;ив;;
1100;643;;4900420944;;78;04.04.2016;-12;ив;;
1100;643;;4900420953;;46;04.04.2016;-12;ив;;
1100;643;;4900420953;;47;04.04.2016;-12;ив;;
1100;101;;5000025140;;91;04.04.2016;168;ив;;
